loss,val_loss,epoch
84.5505142211914,39.87856674194336,0
34.72212600708008,31.897769927978516,1
29.240642547607422,29.20737648010254,2
28.60649871826172,24.598003387451172,3
24.603759765625,21.319910049438477,4
19.88127899169922,18.098365783691406,5
20.381479263305664,22.03028678894043,6
20.728008270263672,18.995269775390625,7
18.59282112121582,17.123130798339844,8
18.454431533813477,18.309158325195312,9
18.45256805419922,15.481472969055176,10
14.623242378234863,17.50775146484375,11
14.624724388122559,13.783397674560547,12
14.034059524536133,12.650015830993652,13
14.462801933288574,16.30503273010254,14
13.081023216247559,16.099075317382812,15
12.401248931884766,13.898689270019531,16
11.848855972290039,12.887652397155762,17
12.131821632385254,15.455096244812012,18
11.709650039672852,14.173677444458008,19
11.773734092712402,17.023555755615234,20
13.018320083618164,11.459556579589844,21
11.077878952026367,12.623761177062988,22
11.015182495117188,10.070036888122559,23
10.038191795349121,9.814544677734375,24
9.311896324157715,10.527263641357422,25
9.49988079071045,10.809632301330566,26
11.110322952270508,11.841593742370605,27
10.466784477233887,10.53238582611084,28
9.330753326416016,9.876802444458008,29
8.612491607666016,8.733573913574219,30
8.639988899230957,9.50303840637207,31
9.037483215332031,8.475577354431152,32
8.953797340393066,10.073882102966309,33
9.191262245178223,9.084700584411621,34
9.527322769165039,12.28503131866455,35
7.749478340148926,7.76694393157959,36
8.196836471557617,10.215974807739258,37
8.164860725402832,8.45594596862793,38
7.9146952629089355,8.765892028808594,39
7.572548866271973,9.604238510131836,40
7.426084041595459,8.842167854309082,41
8.309800148010254,8.918563842773438,42
7.925309181213379,8.315752029418945,43
7.360885143280029,8.015491485595703,44
7.1946001052856445,8.063440322875977,45
6.972482681274414,7.607030391693115,46
7.6251397132873535,7.761867523193359,47
6.830068111419678,8.374768257141113,48
7.163122653961182,7.228243827819824,49
6.456308841705322,7.8223958015441895,50
7.0461201667785645,7.371348857879639,51
6.85515022277832,8.833474159240723,52
7.927160263061523,8.655763626098633,53
7.089043617248535,9.206404685974121,54
6.7066192626953125,7.442091464996338,55
8.626928329467773,9.4999418258667,56
6.701951026916504,6.7680463790893555,57
6.642996788024902,6.6945295333862305,58
6.239042282104492,8.114973068237305,59
6.71882438659668,6.389391899108887,60
5.891334533691406,6.241968631744385,61
6.721611976623535,6.636144638061523,62
6.395130157470703,6.9745097160339355,63
5.970128536224365,6.538562297821045,64
6.514981269836426,7.100494384765625,65
6.087271213531494,7.320399284362793,66
5.859829425811768,6.910024166107178,67
6.248119831085205,6.663689136505127,68
6.139293670654297,6.410156726837158,69
5.890777587890625,6.940570831298828,70
6.109923839569092,6.850804805755615,71
6.342007637023926,5.896394729614258,72
5.578545093536377,6.590795993804932,73
6.1621928215026855,6.06252908706665,74
5.7656402587890625,6.189464092254639,75
5.602499961853027,6.503114700317383,76
6.154764175415039,7.364157199859619,77
5.72059440612793,7.286510944366455,78
5.806840896606445,6.551258087158203,79
5.788934230804443,6.004038333892822,80
5.330331802368164,6.050987243652344,81
5.555543422698975,8.059806823730469,82
5.872087478637695,6.340765476226807,83
6.11480712890625,6.381828308105469,84
5.874231815338135,6.008724212646484,85
5.577280521392822,6.756353378295898,86
5.581282615661621,6.1617631912231445,87
5.109869480133057,5.991337299346924,88
5.735809326171875,6.132824420928955,89
5.577920436859131,6.200144290924072,90
5.724362850189209,6.3064374923706055,91
5.484589576721191,6.833970069885254,92
5.3421220779418945,6.665109157562256,93
5.823024272918701,6.091094970703125,94
5.711851596832275,6.323061943054199,95
5.0052666664123535,6.027693748474121,96
5.212621212005615,6.179158687591553,97
5.10338020324707,5.558330535888672,98
5.029244899749756,6.129732608795166,99
