fips_code,bulkdens_0,bulkdens_10,bulkdens_100,bulkdens_200,bulkdens_30,bulkdens_60,clay_0,clay_10,clay_100,clay_200,clay_30,clay_60,ph_0,ph_10,ph_100,ph_200,ph_30,ph_60,sand_0,sand_10,sand_100,sand_200,sand_30,sand_60,soc_0,soc_10,soc_100,soc_200,soc_30,soc_60,swc_0,swc_10,swc_100,swc_200,swc_30,swc_60,dayl,prcp,srad,swe,tmax,tmin,vp,ndvi
37125,147.47433478820102,150.3518178561512,168.4205805490776,171.79357482360467,158.91268826342198,164.01456969749378,14.59720621865112,15.86490930520399,28.060932200066254,25.637062406768337,25.016532676084964,28.81721482460235,54.316397786532534,53.81924723083124,53.5468700823232,54.28193597211805,53.610803599647056,53.43882738476508,47.1477448705663,46.305448872201815,40.6942148651385,44.17327677470813,41.01878698710738,39.36377116430694,4.660930024959889,2.8845807257231493,0.1468322047131038,0.05614729556828656,1.0351293963102064,0.42403512335434795,20.298212359152185,19.62861969835665,21.002848620394797,19.875787803211722,20.313494788478003,21.261743075334564,43200.1015625,4.969912283512737,323.0673075572839,0.0,22.72058767493768,11.16689934283764,1497.6879936695032,0.2084801078604918
37127,152.16888936693974,154.67108469394068,167.27928030814874,169.11169764981855,159.8976221719548,163.69690763061314,12.646223449575055,13.557177582901447,27.26514622981,25.228149768453253,22.490402016783566,27.26139218106277,53.748769474834674,53.282863756864344,52.844279344194895,53.52337983680068,52.87413194689838,52.775245977825186,56.5106426433931,55.76167755095815,49.46210601569356,54.50306853909275,49.68663657585529,47.38104216690028,3.42158928558304,2.677127214196188,0.2058731074986561,0.07650867247451185,1.1285590671867318,0.37006411847416054,17.833029494724286,17.389539942456782,18.145669246821367,17.68247164534191,17.84126776600745,18.439279816277768,43200.103351572,5.087372890041843,317.0115065107458,0.0,22.445705504939014,10.983690381698075,1484.7440669242292,0.20986230120445054
37129,136.75938378107423,139.82647253211766,159.86656075955338,162.68831420746275,147.97905611698374,155.54240930548815,16.240078135792178,16.658824273877297,22.5192535326957,22.49110529141278,19.53189497080457,22.0016762881942,52.00528735955454,51.91685974517775,53.106904007788806,53.96289459774461,52.37513328000759,52.49208550434648,59.3390742653988,59.099071403342435,57.25580331551866,59.10857409210367,56.99798415281077,56.13819968385032,7.149679755749144,6.133740748981941,2.772828001167986,2.4083666343789254,4.384946162735203,3.146522394763595,23.53170265054542,22.937725872906515,23.352063120749857,23.094152554219846,23.195758035471318,23.588362266847895,43200.09765625,4.99536283595807,318.4157392892457,0.0,23.772263855298515,12.940118682485073,1678.0847883693368,0.14701039191771256
37131,151.40087413660186,153.58410475452084,167.8408497990447,169.38302631304853,159.62757752635142,164.6141288162199,12.822075875980262,13.640886195600013,24.817316878599733,23.405027369196002,21.044148205196432,24.885268374630428,52.212090440231776,51.72055256895464,51.68874921394103,52.309747352171236,51.28807563840311,51.15343414025001,56.235822092061305,55.602463903230465,52.58765954104846,57.90769856108322,50.639382902457506,49.33915424876967,3.8209164219117966,2.8834543173971,0.3935144603823634,0.24549124652994114,1.2204978193030664,0.5947564470881919,17.240422751759606,16.81931038520663,17.50762624650453,17.28697670451562,17.215301950663864,17.67120202086727,43200.10546875,4.604263832416998,315.0933272178407,0.0,22.017283099371316,10.556318564326544,1448.4169197011888,0.20140341430211758
37133,141.82126587012542,145.32253086705788,164.45675213865312,167.29706699880947,153.2080406644256,160.2168748428408,15.94833149118477,16.620502464813313,26.092227595241333,25.642193789910216,21.525080919645074,24.69561146461006,51.11615802154274,50.98417389470572,51.81586484292932,52.942536909387535,51.019892424290155,51.02172437874078,53.510917175806,53.142912114582636,51.3128118601004,54.071499768418555,50.29632952155828,49.59405965266286,5.676341911011353,4.843981652241476,1.6273501295270367,1.3757107820574537,2.8783934816978594,1.8994237339167257,22.23570388712911,21.658223262639723,22.239112531285112,22.45779657201791,22.272394049685076,22.661161329996244,43200.09775479622,5.241180174523794,318.93737226702916,0.0,23.71101894224337,12.323802881684697,1620.0541594020424,0.18027213411879395
37135,141.20303670906935,144.1877719958679,162.0562607821947,162.99326115824059,154.34102530851894,158.48585416180043,16.284325074010727,17.50556095295262,28.712913500085854,25.50494846987135,26.356333756870363,30.01628036179088,54.826005149288704,53.98208348524445,53.4509027106816,54.01199450808739,53.63065799628452,53.46813359579506,38.17562775696168,37.46963892527645,35.78974278957302,39.31593928491694,33.84007774543586,33.11644168528911,4.598550284822776,2.9033451278183624,0.0955805917537661,0.015354093333101601,1.0544176034551151,0.5531786000283042,23.659063880629365,22.7382203002523,23.95372095408324,23.210274398913835,23.370400241555526,24.187828717874456,43200.1043691756,4.7108788377903466,322.7733219897417,0.0,21.878284798328792,10.016873947578679,1400.2020770949503,0.21275958649082216
37137,138.7037381316287,142.2530688712887,162.5103594090128,165.49087883840457,151.01188573942792,158.19782826177558,13.57931036079847,14.224275624102631,20.26406604603768,19.853806447130722,17.17240493724234,19.445376082626996,48.303067250243096,48.04909846695377,49.45991501088408,50.03629567875501,48.69053077671245,48.960639386781466,55.31818188133933,54.97970103283765,55.561080774396665,58.251863507942986,53.565552313463975,53.17093024871467,9.984833958593848,8.144691306562914,3.8502783567227064,3.3287578157565605,5.997133527858825,4.223774952526513,22.581680329766957,21.52991894770965,21.28213329628082,21.496072206011732,21.430485619007904,21.625170904543523,43200.1015625,4.887109545718312,314.0649712918495,0.0,23.289769452332703,12.961962811294324,1673.4976434647726,0.18100339014207617
37139,149.68673350614307,152.10583183959886,166.90465378790665,168.98300373075634,158.7812726110932,164.1001398061116,15.165803350678596,15.82597707829244,20.65816509298816,19.163317758352946,19.599041281196353,21.373894921144693,53.27287054454711,52.83597830620486,53.67364355428883,54.526610687844105,52.56880960491331,52.62514000061568,49.40626546518433,49.02765475163191,52.5512433543049,57.17204642252968,46.82135870703194,47.29222183471761,4.927851183785338,4.04443825038385,1.4875410868614407,1.2401262145085115,2.5124673698353654,1.7232562883151805,21.335388874437346,20.744411561048743,20.620958333178304,20.54755758756826,20.845585113778117,21.06936690123289,43200.10546875,4.496810638243707,313.085726293852,0.0,22.63247026559622,12.021428769733792,1582.8335904491764,0.19074327171045097
37141,144.41221527934002,147.97673855851409,168.29963061184134,170.92709218458276,156.8007457797007,164.22298736023671,15.087910280035036,15.716073176218746,24.764510078423605,23.908394584575834,20.95545615488119,24.054871775398883,48.86820259873879,48.72604574301783,49.7259238554932,50.46986324237655,48.84566173552077,48.939460768158334,54.22499210104367,53.888223587394386,53.13972591158616,56.66409777439298,50.65979445518344,50.33317251822321,5.851418480620513,4.7139941923863375,1.456238527706171,1.1847491570864204,2.6354285927176275,1.7316571365727766,20.382418750009005,19.5979334467249,19.956309636225374,20.13256034014597,19.78105883988159,20.206806589843275,43200.09765625,5.027786607238182,320.5636896883736,0.0,23.892992271677926,12.269377754232012,1610.1113841998822,0.18966725952163233
37143,148.66219978121896,151.32589297354872,166.950548567058,169.28054865397428,158.28444064909235,163.7827718529722,14.170547797226357,14.884167979726108,20.408439712877662,18.966374192763354,19.380139401592572,21.41683087670157,51.84305462948137,51.40699783081339,52.09023294854174,52.847829447546566,51.104502769531074,51.11734126259823,52.32958878578942,51.87687010086038,55.194842501157865,59.727470321131506,49.16133527281219,49.734093355732924,4.899663322866107,4.020653524897222,1.4381524167122972,1.1671726446569357,2.3539508499809414,1.628411626442967,20.248758336220206,19.54386363551706,19.448270734853896,19.49106467702464,19.602353139112296,19.838095113928883,43200.10546875,4.422135198659529,315.8191099389153,0.0,22.762721472995928,11.823801546908633,1563.056637619399,0.19867334284704338
37145,142.8974089731642,146.05710782787216,162.57614438489912,163.61658146194358,155.15023795817538,159.61259450564842,16.561639306666542,17.820345603473122,29.31367037655977,26.257538090867143,27.02467667703335,30.700688603172342,55.508137182029564,54.66244843625131,54.12532690267094,54.68560766790115,54.357682501377,54.164922118633825,36.96857989735086,36.18699734985483,34.73973667733991,38.56856860527556,32.32733960839012,31.712091659056245,3.792818550512735,2.5607869684017865,0.10884454712084107,0.03703238051111968,1.066938142127649,0.5398155278453467,23.5149694696818,22.769039612871932,23.906084080948247,23.218581595042455,23.533773297423714,24.30488254204404,43200.10546875,4.42803046948334,325.66039683104793,0.0009233177014779149,21.89699555389463,9.370235925917882,1351.220467277086,0.2032737864078204
37147,152.71859044324196,154.90627715335754,168.11286374691693,169.70394617126144,160.414155721809,165.17993947172292,12.834968754267669,13.63900654485969,23.69662144748664,22.33669168936567,20.62892512492826,24.027779042263383,52.45648528768116,52.15000621656403,52.28861536007673,52.92641964382452,51.653763267835416,51.5810625231064,58.19106447453113,57.55262394869804,55.1119226167771,60.08047656637717,52.730317105925494,51.77848094937818,3.446473032169343,2.74650357978804,0.4856746724482489,0.27774560691249056,1.2108593785012298,0.751990741377885,16.553040699614566,16.151916942471555,16.583960841646302,16.495361102377338,16.33582548734744,16.770188158980776,43200.1015625,4.173300454834729,317.79666977721627,0.0,22.87650653228681,11.785646444829846,1558.9875160631059,0.20175891542146202
37149,128.5733409439276,131.670575685707,152.05386602307237,152.57332862695225,142.123422252172,147.4699554935817,22.248025313329283,22.938077378480866,30.55506190414607,28.45863781382761,28.528694825217283,31.576776407676324,58.818193339563095,58.70261991791061,60.91148211137603,61.153781003528906,59.17155699210382,59.837886562601255,43.02896660900375,42.565535222822156,41.66043589775999,44.97718636847919,40.20617385151498,39.62867009402715,5.981615293534591,5.209331210923995,0.5835170345390681,0.33515689395700016,2.0926923708978404,0.9639297374895999,28.232778842547873,27.471231921192064,26.218298293158927,26.601589927047858,27.111444317709246,26.783403718365214,43200.1015625,5.901317331248135,325.5547553066855,0.0016740680773701484,21.384421626892657,9.543937498193726,1340.835494478243,0.19797831268808244
